id_usuario,dia_ganancias,ganancias_MXN,ganancias_USD,ganancias_CAD,ganancias_EUR
80,2025-04-02,-950,-21,355,-794
1,2025-01-30,-531,-156,690,-855
8,2025-01-27,328,536,753,9
59,2025-01-28,-285,164,903,-599
57,2025-02-04,555,862,-775,-616
41,2025-01-21,-527,-180,359,-711
54,2025-03-24,773,-43,-654,721
40,2025-03-30,330,-325,491,-774
64,2025-02-28,769,936,-455,-255
54,2025-02-16,-697,-900,-586,-807
68,2025-02-09,680,-582,254,647
90,2025-02-03,963,274,-320,-642
22,2025-03-09,822,-885,499,264
39,2025-01-27,565,-154,-167,618
35,2025-01-15,-753,642,-395,298
13,2025-03-01,525,949,791,79
30,2025-03-05,303,-729,996,-70
10,2025-01-22,383,211,-536,-718
72,2025-01-14,715,286,-437,865
75,2025-01-07,-912,277,-402,-498
33,2025-01-31,100,-911,332,-166
30,2025-03-01,-960,-753,-418,82
35,2025-02-12,-424,912,65,-938
81,2025-03-11,627,476,-697,832
47,2025-02-27,-683,-227,-264,-665
94,2025-01-05,-146,-109,269,526
30,2025-02-25,466,-206,32,634
92,2025-03-25,653,185,480,454
74,2025-02-14,680,-418,-460,418
25,2025-01-03,-627,-240,910,-984
10,2025-02-25,-517,-332,-752,770
19,2025-03-26,433,266,-674,242
42,2025-01-26,-410,196,-496,-180
36,2025-02-25,-246,-368,-511,-252
40,2025-01-24,-510,680,716,531
67,2025-04-02,-682,202,-924,-78
38,2025-04-02,-632,426,439,225
84,2025-03-26,-448,778,-774,-879
54,2025-03-10,-580,-327,462,649
10,2025-01-21,-654,-792,50,816
4,2025-02-15,139,-821,287,-970
12,2025-02-03,-972,402,856,-944
37,2025-03-16,-459,71,82,714
14,2025-03-28,820,-968,-210,734
29,2025-01-22,-378,425,-709,713
69,2025-02-06,-233,598,443,-364
56,2025-02-25,939,-543,811,491
17,2025-02-14,-443,298,94,-178
71,2025-02-09,920,-329,820,692
11,2025-02-27,619,-520,-75,520
81,2025-01-10,176,-494,-499,816
70,2025-02-27,556,166,-749,548
88,2025-01-11,-318,-819,-665,-838
42,2025-01-21,821,183,-991,-607
30,2025-03-24,125,127,-784,41
66,2025-03-01,989,569,-616,484
38,2025-03-11,837,-234,-104,-827
41,2025-03-30,604,-189,840,449
62,2025-03-13,595,-234,133,730
45,2025-03-27,526,-441,-159,0
37,2025-02-14,354,179,-200,-49
62,2025-01-13,-71,416,-603,397
77,2025-02-03,620,-915,613,-286
79,2025-02-13,504,-294,691,-452
44,2025-01-16,216,-297,14,-646
27,2025-02-16,225,337,802,143
50,2025-03-08,703,939,994,883
32,2025-02-20,645,-881,744,-253
98,2025-01-14,904,325,518,714
97,2025-02-04,389,-271,386,653
26,2025-03-30,-495,668,530,-199
42,2025-01-25,507,-677,786,-476
47,2025-03-04,81,740,-25,-641
26,2025-03-12,323,287,-303,0
77,2025-02-08,-122,-109,-562,988
18,2025-03-30,558,-385,926,-751
88,2025-03-06,-371,-23,-36,-518
28,2025-01-20,740,331,-349,-47
78,2025-03-15,-772,-410,-975,492
44,2025-03-22,48,78,-585,377
16,2025-02-05,614,618,-436,224
67,2025-03-21,134,-167,-383,-97
63,2025-02-01,-753,-794,125,-784
93,2025-02-04,-474,448,-715,-959
45,2025-03-29,126,324,743,-170
57,2025-01-12,-332,214,-778,12
1,2025-03-17,-623,-413,3,-453
64,2025-03-29,260,429,287,553
84,2025-03-06,542,761,858,161
97,2025-01-21,-406,-555,-914,887
58,2025-01-07,-714,695,942,681
3,2025-02-12,397,-956,156,-496
76,2025-03-28,-348,132,293,874
88,2025-03-10,67,269,611,880
43,2025-02-08,413,-146,-502,-533
8,2025-02-02,-351,141,-999,-379
93,2025-02-27,-646,-275,366,-954
66,2025-01-04,-604,619,507,566
47,2025-02-09,567,-991,709,-530
36,2025-03-21,541,-895,-863,-236
75,2025-01-19,848,-348,46,-699
9,2025-03-23,989,-238,-888,517
15,2025-02-16,431,-277,770,-282
40,2025-02-24,774,288,-580,207
74,2025-03-26,-993,-748,922,366
98,2025-01-25,241,-536,-278,204
71,2025-02-21,-635,-475,259,105
15,2025-02-02,759,353,294,207
75,2025-01-05,162,-261,-683,423
40,2025-02-13,36,109,276,-639
11,2025-02-09,415,-911,-294,180
55,2025-03-07,-472,803,749,-40
60,2025-04-02,-747,-449,-426,-305
40,2025-02-20,212,987,700,690
93,2025-03-13,95,-593,280,-903
72,2025-01-14,-926,876,788,-948
89,2025-03-17,-78,232,-914,-37
91,2025-02-15,-611,-9,11,-522
20,2025-03-27,-423,539,334,454
30,2025-01-15,-617,759,-868,-807
91,2025-02-13,-208,14,264,-327
95,2025-03-09,-469,530,-178,272
70,2025-02-07,-787,-291,-228,720
78,2025-02-08,-13,507,-833,620
19,2025-01-09,-617,-459,-829,571
66,2025-03-12,-473,86,672,-418
56,2025-03-13,-75,-490,-161,27
34,2025-02-13,920,376,693,928
88,2025-02-04,-44,36,-60,-58
13,2025-01-15,684,149,825,194
50,2025-02-16,-2,-67,32,-378
39,2025-03-10,-337,552,70,-162
78,2025-02-26,-495,-775,915,-820
90,2025-02-17,-115,-436,-940,-930
4,2025-01-31,-426,-246,-186,212
21,2025-01-12,991,344,-475,-150
58,2025-03-12,-280,-663,-921,11
30,2025-03-01,343,-1000,-127,665
32,2025-01-16,-39,405,202,857
70,2025-01-08,-731,796,-491,853
53,2025-01-16,865,463,492,-999
73,2025-03-30,-39,19,608,-71
89,2025-01-02,-785,-454,444,-569
85,2025-03-25,-510,838,181,-577
40,2025-01-01,120,225,18,-387
47,2025-03-20,624,928,252,-104
52,2025-02-09,-172,482,115,570
4,2025-03-12,-362,-470,-438,965
29,2025-01-24,-637,347,-701,645
50,2025-02-17,-707,291,-976,702
48,2025-01-08,-355,296,-680,-237
61,2025-01-03,-968,696,-434,-680
21,2025-03-01,255,484,666,940
48,2025-02-19,-419,-829,-671,-389
82,2025-01-14,582,-929,-952,497
58,2025-02-07,12,-683,-722,-741
48,2025-03-05,411,-666,-215,521
12,2025-02-17,167,399,965,-649
60,2025-03-06,681,-808,-33,-416
87,2025-03-16,998,655,5,-748
99,2025-02-12,361,909,-539,-538
41,2025-01-13,244,-581,750,-413
21,2025-01-27,-289,39,-87,457
72,2025-01-07,-775,362,447,-45
2,2025-01-31,883,805,-432,139
89,2025-01-19,-246,-690,735,766
55,2025-03-10,341,-314,-471,725
76,2025-03-12,257,254,-40,-878
13,2025-03-19,389,-160,704,-622
48,2025-02-09,443,814,-694,808
85,2025-01-11,-350,-374,208,-815
73,2025-01-09,-210,777,881,132
25,2025-03-14,62,-745,559,414
55,2025-03-29,-893,979,811,776
7,2025-01-04,-747,-828,311,936
79,2025-02-03,-539,-993,457,-688
71,2025-01-06,-330,160,39,-796
30,2025-03-19,-286,568,457,-413
20,2025-01-24,-844,790,-913,-128
90,2025-01-16,687,761,-124,151
11,2025-02-17,-423,-637,848,-451
17,2025-03-13,-980,883,569,-166
82,2025-03-30,541,442,189,-844
7,2025-01-04,-196,631,-633,420
31,2025-01-06,-773,475,271,-879
9,2025-03-30,415,-955,-846,-141
93,2025-02-05,124,872,-494,-807
19,2025-04-01,984,869,-63,126
6,2025-03-14,-975,-951,-325,492
37,2025-01-26,723,478,-103,-997
75,2025-01-12,-902,282,628,-606
49,2025-02-04,421,-98,100,-625
6,2025-03-16,537,-265,658,492
84,2025-03-27,330,930,-567,467
99,2025-03-20,480,-80,354,734
23,2025-01-25,-179,-75,797,-995
64,2025-01-19,-265,-26,539,-539
98,2025-01-23,737,-582,158,-220
54,2025-01-12,-838,858,8,-9
74,2025-01-07,104,98,768,-662
44,2025-03-16,361,-201,842,856
64,2025-01-23,-955,412,-671,625
80,2025-02-17,475,-525,-750,358
85,2025-03-31,-714,-805,-213,328
25,2025-03-02,-441,897,-940,118
61,2025-01-16,-899,507,-510,79
68,2025-01-07,-935,-952,-109,-279
85,2025-03-02,562,-62,-976,-866
8,2025-03-08,-244,972,-24,-384
12,2025-01-19,-950,-790,868,-340
74,2025-03-17,-45,125,-950,332
40,2025-01-11,563,-986,-120,-804
23,2025-01-15,-204,954,353,-139
34,2025-02-26,-593,-278,699,812
26,2025-04-01,-350,-756,118,593
69,2025-01-06,699,299,-20,-820
3,2025-03-23,61,258,-712,253
86,2025-03-08,120,167,-13,579
86,2025-02-17,496,-229,64,93
49,2025-02-05,516,-968,459,991
67,2025-02-26,637,-319,469,840
98,2025-02-15,745,501,-356,529
79,2025-03-05,419,981,-389,-939
4,2025-02-14,531,-641,819,-532
92,2025-03-29,51,-405,-658,-773
2,2025-01-09,-488,-33,-420,-887
66,2025-01-18,-296,34,-631,-775
94,2025-03-22,495,852,285,-187
46,2025-03-08,-7,-497,-844,658
8,2025-01-22,607,246,-972,-916
91,2025-02-24,-984,19,-258,-365
87,2025-01-29,399,723,276,-554
71,2025-01-31,248,302,-96,981
9,2025-03-28,-520,773,-640,72
34,2025-02-06,-892,921,685,-765
12,2025-01-26,455,-960,-694,-781
79,2025-03-11,-291,-225,624,126
7,2025-02-07,432,871,298,-46
95,2025-01-10,754,-12,-480,-993
65,2025-01-24,-709,-100,-429,731
58,2025-01-05,-382,-59,-648,-917
94,2025-03-23,-809,70,-94,320
90,2025-02-01,-509,-428,388,-520
53,2025-03-28,636,51,634,156
95,2025-02-03,-635,-120,921,-466
45,2025-01-19,-457,713,-554,952
49,2025-01-13,913,484,-259,846
75,2025-03-01,626,393,-693,858
28,2025-03-30,-302,-442,-326,-705
20,2025-02-27,42,281,-786,711
43,2025-01-17,-426,807,250,-200
23,2025-01-17,379,-859,809,-850
52,2025-03-28,985,-634,-836,-114
70,2025-03-05,-733,892,137,496
72,2025-02-03,56,-991,660,-119
16,2025-03-23,-646,948,176,611
82,2025-03-28,-16,-636,726,-477
24,2025-01-10,35,-9,24,-718
24,2025-02-07,-544,-341,263,-99
17,2025-01-18,982,644,-255,326
58,2025-02-19,259,-67,-299,-550
91,2025-02-21,234,-130,944,759
95,2025-02-07,10,422,-441,622
18,2025-03-27,-632,-717,-303,715
15,2025-02-09,-224,-31,119,-361
22,2025-03-16,298,-271,-494,505
34,2025-01-19,884,14,-457,977
82,2025-01-30,659,-446,450,622
74,2025-03-18,-427,-117,855,-811
86,2025-02-27,-251,-12,52,-372
41,2025-02-25,808,-706,203,-116
57,2025-03-14,-690,61,667,299
60,2025-02-16,782,752,433,-371
85,2025-01-10,-269,-78,451,421
70,2025-01-06,129,518,434,193
34,2025-02-12,755,-30,-792,-235
28,2025-01-13,-707,-75,911,574
37,2025-02-01,-622,-533,680,-354
20,2025-03-19,122,-404,857,652
90,2025-03-05,-394,-563,532,-26
55,2025-02-07,681,836,365,-290
99,2025-01-24,-319,-180,-633,361
18,2025-03-10,706,-982,791,-759
67,2025-01-20,-933,-589,398,315
83,2025-03-02,-353,317,-702,175
69,2025-02-23,248,-70,77,495
12,2025-03-08,-598,-674,-669,564
6,2025-01-07,789,-510,-627,362
80,2025-02-16,108,-654,-234,-268
42,2025-03-26,-274,-707,-807,32
40,2025-01-07,574,-542,938,354
84,2025-01-31,-498,-913,580,-890
83,2025-03-24,212,979,757,715
92,2025-02-01,-666,-141,339,707
5,2025-02-17,984,758,-740,6
84,2025-01-25,966,-838,-7,332
31,2025-03-16,-378,960,123,-390
15,2025-01-02,-928,622,-836,453
92,2025-03-30,128,-403,-493,519
37,2025-03-18,-148,-589,395,49
29,2025-03-24,-263,-69,977,610
27,2025-02-04,493,-18,-38,-987
9,2025-02-05,-683,-451,-466,-99
2,2025-01-18,-220,-2,-463,575
32,2025-01-09,-211,98,801,-283
33,2025-01-28,-666,-356,886,-238
17,2025-03-28,-624,831,720,-437
49,2025-01-26,-755,633,-697,342
36,2025-01-02,-526,-628,857,-351
65,2025-03-09,-43,679,437,-189
39,2025-03-29,-172,410,78,-701
52,2025-01-08,-757,690,876,-536
45,2025-03-16,-284,-243,402,-317
40,2025-03-07,-140,429,912,94
69,2025-01-24,-535,-37,-39,-539
43,2025-01-16,-383,604,-229,-388
38,2025-03-22,68,649,631,-123
14,2025-02-06,185,-208,719,-958
29,2025-03-15,553,-715,-426,18
10,2025-01-14,266,-653,891,9
88,2025-02-23,-831,-302,525,-764
25,2025-02-25,870,838,863,818
73,2025-02-09,-929,423,759,-636
37,2025-01-14,365,-401,-773,174
46,2025-01-02,914,520,-393,318
47,2025-02-11,85,275,385,131
76,2025-02-17,419,-648,895,133
1,2025-02-17,-237,-689,-939,705
77,2025-03-07,-974,901,-509,469
43,2025-01-02,336,325,-969,763
47,2025-02-15,921,867,731,-616
53,2025-03-11,279,759,-169,954
30,2025-02-26,-916,-695,-318,-932
82,2025-02-05,487,660,301,-800
77,2025-03-19,484,459,162,171
20,2025-02-17,-372,845,602,-627
19,2025-03-17,-116,-878,-562,-282
71,2025-01-14,-222,794,-302,141
28,2025-03-28,259,765,-917,999
62,2025-03-26,668,-588,925,-354
69,2025-01-30,249,86,234,848
31,2025-03-04,266,688,72,-916
1,2025-02-10,-264,-510,811,-684
71,2025-02-23,420,-25,-915,-233
71,2025-02-20,-986,151,-909,489
30,2025-02-03,995,116,-376,141
95,2025-02-13,-375,-905,-784,-471
12,2025-01-09,-60,-756,-912,759
15,2025-02-24,410,345,321,685
4,2025-01-31,-190,3,-838,-780
28,2025-02-12,-661,443,16,601
76,2025-01-25,-176,-500,751,-190
96,2025-01-23,-657,-571,-911,594
69,2025-03-29,50,242,-204,-994
89,2025-02-27,-915,-431,943,836
36,2025-02-11,324,-479,223,202
90,2025-02-11,536,-888,-1000,131
56,2025-03-15,120,-389,-597,-444
48,2025-02-17,443,-793,-919,-137
28,2025-02-08,309,306,-277,113
78,2025-01-06,-461,-672,-160,-344
11,2025-03-19,116,808,676,-946
90,2025-02-12,9,461,-784,428
31,2025-03-19,-937,-290,811,651
49,2025-03-12,404,827,612,-961
99,2025-02-26,-715,685,-819,-368
31,2025-03-27,-766,-99,-590,365
14,2025-01-24,837,172,220,-122
28,2025-02-02,363,534,-981,-432
44,2025-03-27,500,482,313,-623
88,2025-02-16,508,-139,-705,-247
55,2025-01-20,-647,-612,258,-929
10,2025-01-21,-219,-331,-86,-559
21,2025-02-10,508,741,220,-949
78,2025-03-22,-285,-182,-60,35
4,2025-03-31,-974,-37,155,903
8,2025-02-26,769,-908,-723,54
61,2025-01-12,91,691,187,-29
44,2025-02-17,-62,-602,687,126
29,2025-02-28,731,-374,734,-683
12,2025-01-13,946,219,657,-620
68,2025-03-08,598,762,508,146
63,2025-01-14,-743,-787,762,806
58,2025-02-06,-53,-421,329,-458
60,2025-04-01,-604,-256,-279,-999
32,2025-01-03,562,508,489,-386
9,2025-02-22,-98,-524,513,544
6,2025-02-16,423,-363,-912,-789
7,2025-03-22,-75,919,30,-604
90,2025-02-14,-891,-716,924,-72
16,2025-01-23,-973,-710,-538,-355
31,2025-02-09,-516,390,-111,-981
85,2025-02-13,58,110,-25,47
10,2025-01-07,704,698,-790,97
89,2025-02-26,-622,-34,-321,-187
31,2025-02-03,85,-212,186,-413
21,2025-01-08,-536,-622,-437,598
80,2025-03-18,-953,547,417,346
20,2025-03-17,230,-213,142,264
7,2025-03-27,-734,267,-210,718
62,2025-03-31,109,959,-679,-802
73,2025-02-26,-732,-569,208,-889
35,2025-02-27,-445,-18,773,-818
49,2025-02-13,-501,694,-797,565
84,2025-02-15,31,499,611,67
64,2025-01-31,-815,-116,937,-777
36,2025-03-25,-623,-329,-598,859
9,2025-03-02,-918,23,729,30
73,2025-03-04,442,-681,483,502
58,2025-02-01,668,740,827,-981
59,2025-01-23,-537,335,-21,-68
65,2025-02-23,552,-25,982,507
12,2025-03-28,645,339,756,714
74,2025-01-11,268,-48,403,0
68,2025-01-12,-715,25,876,169
8,2025-01-03,18,186,-237,818
45,2025-03-22,121,1,-219,941
94,2025-02-13,368,-394,-29,477
45,2025-02-28,-556,-712,-722,-572
6,2025-03-08,-432,665,-955,732
58,2025-02-03,-31,243,14,389
38,2025-02-15,-781,-783,816,-635
33,2025-02-16,914,142,-666,8
55,2025-02-25,-127,-359,689,-187
82,2025-03-10,-104,-114,873,-40
21,2025-01-15,627,-193,-444,361
22,2025-01-22,-831,534,-779,423
15,2025-01-27,-66,-182,232,-725
18,2025-03-14,45,-451,-703,355
36,2025-02-26,641,858,-781,-891
26,2025-01-05,239,-615,-78,-959
26,2025-03-02,214,-187,-377,532
32,2025-01-16,622,-561,509,266
38,2025-02-25,-856,553,200,213
61,2025-02-25,911,-67,945,-797
91,2025-01-05,974,-631,476,-527
16,2025-03-13,410,79,-745,638
62,2025-01-08,-818,31,-210,946
76,2025-03-09,-346,836,-678,489
68,2025-02-19,-864,620,-926,-286
95,2025-03-24,958,-535,65,644
30,2025-01-24,311,153,815,568
26,2025-01-09,631,-471,-610,-367
57,2025-03-25,-887,823,-49,-476
72,2025-01-15,552,-154,-582,-200
77,2025-02-22,-176,-591,-531,981
94,2025-03-18,908,493,-667,865
19,2025-02-14,220,696,874,-230
11,2025-03-17,-20,-849,-182,-816
47,2025-03-12,657,-748,474,238
69,2025-02-26,-641,477,728,-8
83,2025-02-14,442,-16,216,-811
13,2025-02-05,-418,-15,753,-235
52,2025-03-20,-788,230,-566,192
75,2025-03-24,-573,-956,81,-273
95,2025-04-02,-760,-953,788,-587
18,2025-02-12,-503,579,-853,-688
20,2025-02-20,842,163,0,824
52,2025-03-12,428,812,-386,-329
80,2025-02-22,883,749,790,438
82,2025-03-03,221,268,-907,-976
17,2025-04-01,-121,122,-617,316
21,2025-03-12,-268,217,-426,284
68,2025-02-10,-334,880,-130,827
41,2025-03-31,-482,-107,58,416
24,2025-02-06,-862,1,406,-6
60,2025-02-25,-225,-29,-594,-666
62,2025-03-14,-693,-903,32,535
37,2025-02-27,-964,42,-694,872
52,2025-02-26,495,592,-272,134
89,2025-03-06,-784,81,-829,-16
10,2025-01-10,325,-539,-888,990
27,2025-02-22,-251,243,556,705
3,2025-02-22,306,-487,262,-434
81,2025-03-26,-277,-352,399,-559
25,2025-02-12,112,-867,-194,-46
22,2025-03-27,-337,-505,888,-649
26,2025-03-26,409,-889,786,-537
73,2025-01-21,226,951,551,-9
84,2025-01-01,814,-400,-1000,246
72,2025-01-12,507,939,219,564
90,2025-02-05,117,-440,-179,-893
95,2025-02-01,901,-656,99,360
47,2025-03-09,844,386,306,780
8,2025-02-05,571,-632,840,891
84,2025-03-30,-822,609,667,-988
82,2025-03-06,-920,-939,-874,720
32,2025-02-28,-835,-29,472,-708
80,2025-03-31,925,355,-870,711
17,2025-01-25,-195,599,399,-719
66,2025-02-12,893,207,615,669
83,2025-03-05,607,323,-669,-650
10,2025-02-25,-47,382,-122,776
72,2025-03-02,792,18,-738,224
25,2025-01-25,-222,452,-31,-684
75,2025-04-02,-558,-231,-58,-578
2,2025-02-21,369,-361,946,585
30,2025-02-02,-648,-646,777,-551
37,2025-01-26,258,346,-558,785
91,2025-02-10,-471,878,524,781
38,2025-01-13,284,-526,211,-110
96,2025-02-27,224,877,96,420
88,2025-02-01,485,262,361,-244
4,2025-02-26,-161,416,311,-693
10,2025-03-02,-805,388,513,656
60,2025-02-03,-879,-414,-187,-774
11,2025-03-03,-621,-191,-697,-850
87,2025-04-01,-809,-777,742,978
95,2025-01-30,-53,-581,-148,812
8,2025-02-08,-176,193,667,-621
61,2025-04-02,595,468,-41,-635
99,2025-03-08,405,65,-808,953
88,2025-02-13,-590,-658,951,-249
89,2025-02-20,-243,885,-721,643
21,2025-03-06,802,-833,580,-721
74,2025-03-12,91,202,-810,883
54,2025-02-24,87,899,360,-988
7,2025-01-26,824,-889,151,-265
85,2025-01-30,197,-69,-210,963
4,2025-01-11,688,-350,-114,196
60,2025-03-11,-878,688,-251,-705
14,2025-02-05,-738,26,-496,-5
63,2025-03-24,566,-420,-840,792
6,2025-03-05,-865,-364,-549,462
63,2025-03-19,-127,-666,-574,-133
47,2025-01-14,-803,-813,-59,612
69,2025-01-30,33,-974,-944,717
59,2025-02-20,335,-797,703,-79
23,2025-03-30,826,198,-836,561
84,2025-02-08,-92,-822,-834,711
73,2025-01-24,641,-606,-15,75
89,2025-01-23,-567,765,446,891
39,2025-03-25,-141,311,-869,-561
26,2025-01-05,-365,700,-251,173
83,2025-03-28,-801,-798,784,-334
43,2025-03-08,277,146,899,-899
80,2025-01-08,-704,-57,20,353
67,2025-01-24,19,621,267,8
66,2025-02-19,-902,-264,685,-499
83,2025-02-13,-601,-608,-770,-762
29,2025-03-30,724,587,-133,456
24,2025-02-11,430,684,-918,989
10,2025-03-16,154,-737,-491,135
5,2025-01-13,-626,789,-669,280
37,2025-03-13,-510,-835,-997,25
31,2025-02-21,330,200,-969,-477
38,2025-02-13,131,593,-541,-776
58,2025-01-09,-340,88,222,-343
31,2025-03-19,923,-131,-536,-216
26,2025-03-13,-903,-512,-400,836
75,2025-01-03,728,-35,757,-804
86,2025-01-08,-150,-626,508,-924
79,2025-03-28,571,464,963,-198
32,2025-02-06,471,591,157,583
10,2025-01-07,-622,-386,780,380
74,2025-02-27,-40,-717,-422,398
82,2025-01-18,-895,-435,193,504
62,2025-01-20,495,300,-109,-993
93,2025-02-04,19,91,-760,-17
74,2025-03-09,-948,-932,-423,-360
40,2025-02-28,669,891,-766,817
17,2025-03-04,-526,353,707,-782
44,2025-03-21,-434,67,-355,365
76,2025-01-29,782,889,-932,-156
97,2025-04-02,381,-129,-145,-278
17,2025-03-22,316,928,-852,68
72,2025-02-14,101,923,-881,651
43,2025-03-02,541,274,-16,-101
69,2025-01-19,171,-75,804,-548
2,2025-03-27,-517,-442,-723,-358
66,2025-01-05,881,-272,-829,513
49,2025-02-08,965,-605,-632,-476
64,2025-01-22,706,-629,-271,-401
47,2025-02-24,-549,-243,286,-113
74,2025-01-02,-893,-787,38,178
66,2025-01-03,158,-347,410,113
8,2025-01-16,-320,116,281,-240
37,2025-01-28,72,-584,-127,-146
38,2025-02-26,651,936,-114,446
51,2025-02-14,-854,168,249,925
83,2025-01-28,-194,255,-922,-25
67,2025-02-15,756,-968,-261,-715
74,2025-02-25,44,-823,-106,975
67,2025-01-16,-504,-762,-31,-493
32,2025-01-31,-459,631,633,340
1,2025-03-10,-978,719,-736,384
37,2025-03-17,-819,-688,-996,-668
68,2025-03-30,79,816,738,812
73,2025-01-10,-128,-760,-270,916
49,2025-02-25,-926,445,-171,585
85,2025-02-07,310,12,613,852
25,2025-01-02,852,566,-777,-16
53,2025-01-05,-734,154,-833,-74
10,2025-03-21,-793,-460,947,18
6,2025-02-02,61,221,943,-752
8,2025-01-08,-620,735,-459,-799
23,2025-03-18,764,-901,-614,-575
34,2025-02-24,-162,819,485,-355
86,2025-01-14,570,-403,-895,-747
25,2025-03-20,-507,-511,942,936
60,2025-02-14,139,-815,-119,-207
51,2025-01-27,373,667,68,-149
50,2025-03-07,881,387,406,-459
60,2025-03-03,-776,-37,-858,-430
53,2025-03-15,89,-270,753,-384
73,2025-03-22,-49,610,-25,-161
80,2025-01-07,-662,221,563,184
38,2025-01-12,-507,525,407,-77
26,2025-03-14,519,-578,-194,424
78,2025-01-30,465,-300,-101,-857
70,2025-01-21,-933,-884,-5,603
21,2025-01-10,753,-818,-574,-925
55,2025-01-12,-492,-237,-815,-192
43,2025-02-27,964,-240,-549,-340
91,2025-02-16,319,938,-57,338
90,2025-03-16,476,708,784,-201
16,2025-02-11,164,-458,790,-245
82,2025-01-12,38,-686,-868,-741
77,2025-01-10,258,-52,-709,930
20,2025-01-29,-809,229,235,842
34,2025-01-04,904,-268,-27,983
43,2025-02-09,-196,866,-856,590
23,2025-03-08,712,-473,97,-393
17,2025-02-05,344,-256,496,364
99,2025-01-10,-675,836,-157,668
65,2025-03-31,104,-996,528,-362
93,2025-03-02,437,158,965,-458
39,2025-03-17,-184,726,122,-840
90,2025-02-09,-586,291,924,-677
99,2025-02-27,546,110,-470,-902
63,2025-03-24,401,846,339,-292
4,2025-03-11,-642,400,-739,132
70,2025-01-08,-379,788,-683,564
83,2025-03-30,-763,-266,10,822
14,2025-01-07,-935,717,-643,496
7,2025-02-25,639,948,746,-971
88,2025-03-12,-813,-892,-650,164
50,2025-02-11,-217,183,786,159
32,2025-03-25,94,-362,957,287
28,2025-03-09,-292,888,267,63
89,2025-01-02,-636,211,-712,-998
21,2025-01-12,-829,-998,-599,26
48,2025-01-21,-91,-521,57,453
57,2025-01-05,738,-45,521,309
26,2025-02-26,-750,852,378,-661
46,2025-01-02,-865,251,-864,721
87,2025-01-08,798,493,-153,10
65,2025-01-06,-209,491,838,-422
20,2025-03-11,-515,-99,289,-939
96,2025-01-19,-213,386,-201,867
11,2025-03-20,-181,129,124,397
80,2025-02-22,409,458,746,88
85,2025-02-18,662,891,11,-656
88,2025-02-01,-330,-804,-357,662
54,2025-03-10,699,-285,345,-983
11,2025-01-29,-456,901,847,108
92,2025-01-26,222,-720,880,-215
76,2025-03-19,-598,943,-244,-480
72,2025-01-12,93,-589,704,976
69,2025-03-18,128,94,-415,-7
46,2025-03-19,693,-727,644,764
81,2025-01-29,361,-541,-37,-573
1,2025-01-15,42,249,-55,-635
44,2025-03-19,684,-504,-265,49
99,2025-01-13,956,-566,360,-961
71,2025-01-25,-116,-313,510,356
27,2025-03-31,-385,-773,410,805
25,2025-02-24,561,299,-495,-908
12,2025-03-29,-933,12,861,15
6,2025-01-20,-527,387,245,344
53,2025-01-19,-686,334,709,815
49,2025-01-16,209,-738,786,691
60,2025-02-15,-221,-75,-654,622
4,2025-02-16,-861,415,-398,534
51,2025-01-21,-424,2,804,-455
65,2025-03-09,719,-65,-332,-424
54,2025-01-29,-4,658,-258,-539
63,2025-03-26,-61,200,-345,958
27,2025-01-04,-402,704,212,-621
94,2025-03-30,759,-117,667,-162
33,2025-02-14,935,984,-842,19
42,2025-02-16,761,-848,-829,-728
76,2025-01-13,-158,-214,653,559
40,2025-01-03,924,-550,830,-972
24,2025-01-12,-718,244,557,-772
77,2025-02-14,-199,141,-482,-989
4,2025-02-21,-603,288,-589,-491
34,2025-02-09,618,-550,834,-426
61,2025-01-15,911,124,-668,-853
80,2025-01-17,695,367,-215,888
96,2025-01-26,-430,-523,788,313
46,2025-03-08,224,201,341,-191
63,2025-03-23,50,49,-644,-699
95,2025-02-17,-396,-477,782,793
48,2025-02-07,13,821,739,25
70,2025-03-19,185,897,667,-439
17,2025-03-21,538,15,-369,-963
89,2025-03-16,-306,-794,809,163
